timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/03/31 20:47:59.197, 100 %, 63 %, 84
2025/03/31 20:48:04.198, 97 %, 58 %, 83
2025/03/31 20:48:09.198, 96 %, 63 %, 85
2025/03/31 20:48:14.198, 93 %, 62 %, 84
2025/03/31 20:48:19.199, 90 %, 57 %, 84
2025/03/31 20:48:24.200, 100 %, 62 %, 84
2025/03/31 20:48:29.200, 93 %, 60 %, 84
2025/03/31 20:48:34.201, 100 %, 64 %, 83
2025/03/31 20:48:39.201, 96 %, 61 %, 84
2025/03/31 20:48:44.202, 96 %, 61 %, 84
2025/03/31 20:48:49.202, 97 %, 61 %, 84
2025/03/31 20:48:54.203, 96 %, 64 %, 84
2025/03/31 20:48:59.203, 100 %, 61 %, 84
2025/03/31 20:49:04.204, 83 %, 53 %, 83
2025/03/31 20:49:09.204, 100 %, 59 %, 83
2025/03/31 20:49:14.205, 98 %, 60 %, 84
2025/03/31 20:49:19.205, 100 %, 59 %, 84
2025/03/31 20:49:24.206, 96 %, 64 %, 84
2025/03/31 20:49:29.207, 100 %, 67 %, 83
2025/03/31 20:49:34.207, 85 %, 54 %, 85
2025/03/31 20:49:39.208, 94 %, 57 %, 84
2025/03/31 20:49:44.208, 96 %, 61 %, 84
2025/03/31 20:49:49.209, 100 %, 61 %, 84
2025/03/31 20:49:54.209, 100 %, 67 %, 84
2025/03/31 20:49:59.210, 96 %, 63 %, 84
2025/03/31 20:50:04.211, 83 %, 51 %, 84
2025/03/31 20:50:09.211, 100 %, 59 %, 83
2025/03/31 20:50:14.212, 100 %, 63 %, 84
2025/03/31 20:50:19.212, 96 %, 61 %, 84
2025/03/31 20:50:24.213, 92 %, 58 %, 84
2025/03/31 20:50:29.213, 94 %, 61 %, 84
2025/03/31 20:50:34.214, 90 %, 58 %, 84
2025/03/31 20:50:39.214, 100 %, 63 %, 83
2025/03/31 20:50:44.215, 100 %, 64 %, 84
2025/03/31 20:50:49.216, 80 %, 48 %, 84
2025/03/31 20:50:54.216, 96 %, 60 %, 84
2025/03/31 20:50:59.217, 100 %, 64 %, 83
2025/03/31 20:51:04.218, 100 %, 63 %, 84
2025/03/31 20:51:09.219, 94 %, 61 %, 84
2025/03/31 20:51:14.219, 100 %, 64 %, 84
2025/03/31 20:51:19.220, 67 %, 41 %, 83
2025/03/31 20:51:24.220, 93 %, 59 %, 84
2025/03/31 20:51:29.221, 96 %, 59 %, 84
2025/03/31 20:51:34.221, 79 %, 50 %, 83
2025/03/31 20:51:39.222, 100 %, 65 %, 84
2025/03/31 20:51:44.222, 100 %, 58 %, 84
2025/03/31 20:51:49.223, 84 %, 54 %, 84
2025/03/31 20:51:54.224, 94 %, 57 %, 84
2025/03/31 20:51:59.224, 96 %, 61 %, 84
2025/03/31 20:52:04.225, 83 %, 50 %, 84
2025/03/31 20:52:09.225, 93 %, 55 %, 83
2025/03/31 20:52:14.226, 100 %, 64 %, 84
2025/03/31 20:52:19.226, 100 %, 66 %, 84
2025/03/31 20:52:24.227, 93 %, 57 %, 84
2025/03/31 20:52:29.227, 94 %, 61 %, 84
2025/03/31 20:52:34.228, 90 %, 59 %, 84
2025/03/31 20:52:39.229, 100 %, 59 %, 84
2025/03/31 20:52:44.229, 95 %, 64 %, 85
2025/03/31 20:52:49.230, 96 %, 60 %, 83
2025/03/31 20:52:54.230, 100 %, 59 %, 84
2025/03/31 20:52:59.231, 100 %, 63 %, 84
2025/03/31 20:53:04.231, 99 %, 62 %, 84
2025/03/31 20:53:09.232, 100 %, 63 %, 84
2025/03/31 20:53:14.233, 95 %, 62 %, 84
2025/03/31 20:53:19.233, 99 %, 59 %, 83
2025/03/31 20:53:24.234, 100 %, 59 %, 84
2025/03/31 20:53:29.234, 96 %, 59 %, 84
2025/03/31 20:53:34.235, 95 %, 61 %, 84
2025/03/31 20:53:39.235, 93 %, 61 %, 84
2025/03/31 20:53:44.236, 100 %, 62 %, 83
2025/03/31 20:53:49.236, 93 %, 55 %, 81
2025/03/31 20:53:54.237, 100 %, 62 %, 84
2025/03/31 20:53:59.237, 100 %, 65 %, 84
2025/03/31 20:54:04.238, 86 %, 56 %, 84
2025/03/31 20:54:09.238, 96 %, 62 %, 84
2025/03/31 20:54:14.239, 100 %, 62 %, 84
2025/03/31 20:54:19.239, 87 %, 57 %, 83
2025/03/31 20:54:24.240, 96 %, 59 %, 83
2025/03/31 20:54:29.241, 100 %, 62 %, 84
2025/03/31 20:54:34.241, 100 %, 65 %, 84
2025/03/31 20:54:39.242, 94 %, 59 %, 84
2025/03/31 20:54:44.242, 100 %, 60 %, 83
2025/03/31 20:54:49.243, 100 %, 68 %, 83
2025/03/31 20:54:54.243, 100 %, 62 %, 83
2025/03/31 20:54:59.244, 100 %, 62 %, 84
2025/03/31 20:55:04.244, 93 %, 56 %, 83
2025/03/31 20:55:09.245, 100 %, 60 %, 84
2025/03/31 20:55:14.245, 100 %, 60 %, 83
2025/03/31 20:55:19.246, 84 %, 54 %, 84
2025/03/31 20:55:24.246, 100 %, 63 %, 84
2025/03/31 20:55:29.246, 100 %, 62 %, 84
2025/03/31 20:55:34.247, 100 %, 60 %, 84
2025/03/31 20:55:39.247, 93 %, 62 %, 84
2025/03/31 20:55:44.248, 93 %, 59 %, 84
2025/03/31 20:55:49.248, 100 %, 61 %, 84
2025/03/31 20:55:54.249, 97 %, 58 %, 83
2025/03/31 20:55:59.249, 93 %, 59 %, 83
2025/03/31 20:56:04.249, 100 %, 65 %, 84
2025/03/31 20:56:09.250, 100 %, 59 %, 83
2025/03/31 20:56:14.250, 100 %, 62 %, 84
2025/03/31 20:56:19.251, 100 %, 63 %, 82
2025/03/31 20:56:24.251, 94 %, 57 %, 83
2025/03/31 20:56:29.252, 100 %, 64 %, 84
2025/03/31 20:56:34.252, 93 %, 59 %, 83
2025/03/31 20:56:39.252, 100 %, 61 %, 84
2025/03/31 20:56:44.253, 100 %, 60 %, 83
2025/03/31 20:56:49.254, 100 %, 61 %, 83
2025/03/31 20:56:54.254, 93 %, 61 %, 84
2025/03/31 20:56:59.255, 100 %, 59 %, 84
2025/03/31 20:57:04.255, 75 %, 49 %, 84
2025/03/31 20:57:09.255, 96 %, 60 %, 84
2025/03/31 20:57:14.256, 94 %, 61 %, 83
2025/03/31 20:57:19.256, 100 %, 61 %, 84
2025/03/31 20:57:24.257, 100 %, 65 %, 84
2025/03/31 20:57:29.257, 100 %, 68 %, 85
2025/03/31 20:57:34.258, 75 %, 49 %, 83
2025/03/31 20:57:39.258, 97 %, 66 %, 84
2025/03/31 20:57:44.259, 95 %, 59 %, 84
2025/03/31 20:57:49.259, 89 %, 54 %, 81
2025/03/31 20:57:54.260, 100 %, 64 %, 84
2025/03/31 20:57:59.260, 100 %, 64 %, 83
2025/03/31 20:58:04.261, 93 %, 58 %, 84
2025/03/31 20:58:09.261, 100 %, 62 %, 85
2025/03/31 20:58:14.262, 96 %, 64 %, 83
2025/03/31 20:58:19.262, 100 %, 64 %, 84
2025/03/31 20:58:24.262, 96 %, 62 %, 84
2025/03/31 20:58:29.263, 100 %, 62 %, 84
2025/03/31 20:58:34.263, 99 %, 59 %, 84
2025/03/31 20:58:39.264, 100 %, 65 %, 83
2025/03/31 20:58:44.264, 100 %, 65 %, 84
2025/03/31 20:58:49.265, 75 %, 48 %, 84
2025/03/31 20:58:54.265, 96 %, 62 %, 84
2025/03/31 20:58:59.266, 100 %, 64 %, 84
2025/03/31 20:59:04.266, 79 %, 53 %, 84
2025/03/31 20:59:09.267, 94 %, 59 %, 84
2025/03/31 20:59:14.267, 100 %, 63 %, 83
2025/03/31 20:59:19.268, 95 %, 60 %, 83
2025/03/31 20:59:24.268, 93 %, 61 %, 84
2025/03/31 20:59:29.269, 100 %, 62 %, 83
2025/03/31 20:59:34.269, 92 %, 61 %, 84
2025/03/31 20:59:39.269, 100 %, 64 %, 84
2025/03/31 20:59:44.270, 100 %, 60 %, 83
2025/03/31 20:59:49.271, 96 %, 58 %, 83
2025/03/31 20:59:54.271, 100 %, 62 %, 83
2025/03/31 20:59:59.271, 92 %, 56 %, 84
2025/03/31 21:00:04.272, 76 %, 49 %, 83
2025/03/31 21:00:09.272, 100 %, 67 %, 84
2025/03/31 21:00:14.273, 100 %, 63 %, 84
2025/03/31 21:00:19.273, 100 %, 60 %, 84
2025/03/31 21:00:24.274, 100 %, 68 %, 84
2025/03/31 21:00:29.274, 100 %, 63 %, 83
2025/03/31 21:00:34.275, 97 %, 57 %, 84
2025/03/31 21:00:39.275, 95 %, 59 %, 84
2025/03/31 21:00:44.276, 93 %, 56 %, 83
2025/03/31 21:00:49.276, 100 %, 64 %, 84
2025/03/31 21:00:54.276, 96 %, 58 %, 84
2025/03/31 21:00:59.277, 93 %, 60 %, 84
2025/03/31 21:01:04.277, 79 %, 49 %, 83
2025/03/31 21:01:09.278, 96 %, 61 %, 84
2025/03/31 21:01:14.278, 100 %, 64 %, 84
2025/03/31 21:01:19.279, 100 %, 66 %, 84
2025/03/31 21:01:24.279, 100 %, 66 %, 84
2025/03/31 21:01:29.280, 96 %, 62 %, 84
2025/03/31 21:01:34.280, 85 %, 54 %, 83
2025/03/31 21:01:39.281, 93 %, 57 %, 84
2025/03/31 21:01:44.281, 100 %, 62 %, 84
2025/03/31 21:01:49.282, 100 %, 64 %, 84
2025/03/31 21:01:54.282, 93 %, 61 %, 84
2025/03/31 21:01:59.283, 100 %, 60 %, 84
2025/03/31 21:02:04.283, 86 %, 55 %, 84
2025/03/31 21:02:09.284, 91 %, 59 %, 83
2025/03/31 21:02:14.284, 100 %, 63 %, 84
2025/03/31 21:02:19.285, 98 %, 63 %, 84
2025/03/31 21:02:24.285, 98 %, 61 %, 83
2025/03/31 21:02:29.285, 92 %, 58 %, 84
2025/03/31 21:02:34.286, 82 %, 56 %, 84
2025/03/31 21:02:39.286, 100 %, 60 %, 84
2025/03/31 21:02:44.287, 97 %, 63 %, 83
2025/03/31 21:02:49.287, 90 %, 61 %, 84
2025/03/31 21:02:54.288, 100 %, 60 %, 84
2025/03/31 21:02:59.288, 96 %, 63 %, 83
2025/03/31 21:03:04.289, 93 %, 60 %, 83
2025/03/31 21:03:09.289, 100 %, 64 %, 83
2025/03/31 21:03:14.290, 96 %, 62 %, 84
2025/03/31 21:03:19.290, 74 %, 46 %, 83
2025/03/31 21:03:24.291, 100 %, 65 %, 84
2025/03/31 21:03:29.291, 96 %, 65 %, 84
2025/03/31 21:03:34.292, 72 %, 47 %, 85
2025/03/31 21:03:39.292, 93 %, 61 %, 84
2025/03/31 21:03:44.293, 94 %, 62 %, 84
2025/03/31 21:03:49.294, 100 %, 65 %, 83
2025/03/31 21:03:54.294, 100 %, 62 %, 83
2025/03/31 21:03:59.294, 100 %, 60 %, 83
2025/03/31 21:04:04.295, 100 %, 60 %, 83
2025/03/31 21:04:09.295, 100 %, 62 %, 84
2025/03/31 21:04:14.296, 100 %, 65 %, 84
2025/03/31 21:04:19.296, 69 %, 44 %, 83
2025/03/31 21:04:24.297, 95 %, 61 %, 83
2025/03/31 21:04:29.297, 100 %, 65 %, 83
2025/03/31 21:04:34.298, 75 %, 49 %, 83
2025/03/31 21:04:39.298, 100 %, 65 %, 84
2025/03/31 21:04:44.299, 100 %, 62 %, 84
2025/03/31 21:04:49.299, 100 %, 61 %, 83
2025/03/31 21:04:54.300, 100 %, 65 %, 83
2025/03/31 21:04:59.300, 100 %, 63 %, 83
2025/03/31 21:05:04.301, 89 %, 59 %, 85
2025/03/31 21:05:09.301, 100 %, 62 %, 84
2025/03/31 21:05:14.302, 100 %, 61 %, 84
2025/03/31 21:05:19.302, 89 %, 57 %, 83
2025/03/31 21:05:24.303, 96 %, 61 %, 84
2025/03/31 21:05:29.303, 100 %, 62 %, 82
2025/03/31 21:05:34.304, 83 %, 56 %, 84
2025/03/31 21:05:39.304, 100 %, 63 %, 85
2025/03/31 21:05:44.305, 96 %, 60 %, 83
2025/03/31 21:05:49.305, 91 %, 62 %, 84
2025/03/31 21:05:54.306, 100 %, 62 %, 83
2025/03/31 21:05:59.306, 100 %, 66 %, 84
2025/03/31 21:06:04.307, 93 %, 60 %, 84
2025/03/31 21:06:09.308, 100 %, 64 %, 84
2025/03/31 21:06:14.308, 100 %, 65 %, 84
2025/03/31 21:06:19.309, 75 %, 49 %, 84
2025/03/31 21:06:24.309, 93 %, 60 %, 84
2025/03/31 21:06:29.310, 100 %, 67 %, 84
2025/03/31 21:06:34.310, 93 %, 58 %, 84
2025/03/31 21:06:39.311, 96 %, 60 %, 85
2025/03/31 21:06:44.312, 93 %, 58 %, 83
2025/03/31 21:06:49.312, 92 %, 57 %, 83
2025/03/31 21:06:54.313, 100 %, 64 %, 85
2025/03/31 21:06:59.313, 100 %, 62 %, 84
2025/03/31 21:07:04.314, 100 %, 65 %, 84
2025/03/31 21:07:09.314, 96 %, 64 %, 84
2025/03/31 21:07:14.315, 96 %, 58 %, 84
2025/03/31 21:07:19.315, 91 %, 56 %, 83
2025/03/31 21:07:24.316, 100 %, 61 %, 83
2025/03/31 21:07:29.316, 100 %, 63 %, 83
2025/03/31 21:07:34.317, 78 %, 49 %, 83
2025/03/31 21:07:39.317, 94 %, 57 %, 83
2025/03/31 21:07:44.318, 100 %, 64 %, 83
2025/03/31 21:07:49.318, 95 %, 61 %, 84
2025/03/31 21:07:54.319, 93 %, 56 %, 84
2025/03/31 21:07:59.319, 100 %, 59 %, 84
2025/03/31 21:08:04.320, 100 %, 63 %, 84
2025/03/31 21:08:09.320, 100 %, 60 %, 84
2025/03/31 21:08:14.321, 100 %, 63 %, 83
2025/03/31 21:08:19.321, 100 %, 61 %, 83
2025/03/31 21:08:24.322, 100 %, 63 %, 84
2025/03/31 21:08:29.322, 100 %, 66 %, 84
2025/03/31 21:08:34.323, 66 %, 44 %, 84
2025/03/31 21:08:39.324, 96 %, 60 %, 84
2025/03/31 21:08:44.324, 100 %, 59 %, 84
2025/03/31 21:08:49.324, 96 %, 65 %, 84
2025/03/31 21:08:54.325, 100 %, 64 %, 84
2025/03/31 21:08:59.325, 100 %, 68 %, 83
2025/03/31 21:09:04.326, 80 %, 54 %, 84
2025/03/31 21:09:09.326, 95 %, 65 %, 84
2025/03/31 21:09:14.327, 96 %, 63 %, 84
2025/03/31 21:09:19.327, 92 %, 58 %, 84
2025/03/31 21:09:24.328, 93 %, 59 %, 85
2025/03/31 21:09:29.328, 94 %, 61 %, 84
2025/03/31 21:09:34.329, 87 %, 55 %, 84
2025/03/31 21:09:39.329, 96 %, 60 %, 83
2025/03/31 21:09:44.330, 100 %, 64 %, 84
2025/03/31 21:09:49.330, 97 %, 62 %, 83
2025/03/31 21:09:54.331, 96 %, 64 %, 84
2025/03/31 21:09:59.331, 100 %, 67 %, 85
2025/03/31 21:10:04.332, 97 %, 63 %, 83
2025/03/31 21:10:09.332, 96 %, 62 %, 84
2025/03/31 21:10:14.333, 96 %, 61 %, 84
2025/03/31 21:10:19.333, 74 %, 47 %, 84
2025/03/31 21:10:24.334, 100 %, 59 %, 83
2025/03/31 21:10:29.334, 100 %, 66 %, 83
2025/03/31 21:10:34.335, 94 %, 56 %, 83
2025/03/31 21:10:39.335, 100 %, 63 %, 84
2025/03/31 21:10:44.335, 96 %, 60 %, 84
2025/03/31 21:10:49.336, 80 %, 51 %, 84
2025/03/31 21:10:54.336, 94 %, 59 %, 84
2025/03/31 21:10:59.337, 96 %, 58 %, 85
2025/03/31 21:11:04.337, 86 %, 54 %, 83
2025/03/31 21:11:09.338, 96 %, 64 %, 84
2025/03/31 21:11:14.338, 100 %, 62 %, 83
2025/03/31 21:11:19.339, 95 %, 58 %, 83
2025/03/31 21:11:24.339, 93 %, 61 %, 84
2025/03/31 21:11:29.340, 100 %, 61 %, 85
2025/03/31 21:11:34.340, 100 %, 62 %, 85
2025/03/31 21:11:39.341, 100 %, 66 %, 84
2025/03/31 21:11:44.341, 100 %, 63 %, 82
2025/03/31 21:11:49.341, 74 %, 49 %, 84
2025/03/31 21:11:54.342, 96 %, 61 %, 83
2025/03/31 21:11:59.342, 93 %, 62 %, 84
2025/03/31 21:12:04.343, 87 %, 56 %, 84
2025/03/31 21:12:09.343, 96 %, 65 %, 83
2025/03/31 21:12:14.344, 96 %, 61 %, 84
2025/03/31 21:12:19.344, 92 %, 57 %, 83
2025/03/31 21:12:24.345, 96 %, 64 %, 84
2025/03/31 21:12:29.345, 96 %, 62 %, 84
2025/03/31 21:12:34.345, 83 %, 54 %, 85
2025/03/31 21:12:39.346, 94 %, 59 %, 84
2025/03/31 21:12:44.346, 100 %, 67 %, 84
2025/03/31 21:12:49.347, 84 %, 51 %, 84
2025/03/31 21:12:54.347, 93 %, 61 %, 84
2025/03/31 21:12:59.348, 100 %, 61 %, 84
2025/03/31 21:13:04.348, 100 %, 63 %, 84
2025/03/31 21:13:09.349, 100 %, 62 %, 84
2025/03/31 21:13:14.349, 100 %, 67 %, 84
2025/03/31 21:13:19.350, 95 %, 62 %, 84
2025/03/31 21:13:24.350, 100 %, 59 %, 83
2025/03/31 21:13:29.351, 93 %, 57 %, 84
2025/03/31 21:13:34.351, 88 %, 55 %, 83
2025/03/31 21:13:39.351, 96 %, 62 %, 84
2025/03/31 21:13:44.352, 96 %, 58 %, 84
2025/03/31 21:13:49.352, 100 %, 66 %, 83
2025/03/31 21:13:54.353, 96 %, 64 %, 84
2025/03/31 21:13:59.353, 96 %, 60 %, 84
2025/03/31 21:14:04.354, 71 %, 43 %, 75
2025/03/31 21:14:09.354, 91 %, 58 %, 83
2025/03/31 21:14:14.355, 96 %, 65 %, 83
2025/03/31 21:14:19.355, 92 %, 57 %, 83
2025/03/31 21:14:24.355, 91 %, 62 %, 84
2025/03/31 21:14:29.356, 100 %, 60 %, 85
2025/03/31 21:14:34.356, 92 %, 62 %, 84
2025/03/31 21:14:39.357, 96 %, 60 %, 84
2025/03/31 21:14:44.358, 91 %, 59 %, 83
2025/03/31 21:14:49.358, 89 %, 56 %, 83
2025/03/31 21:14:54.358, 96 %, 62 %, 84
2025/03/31 21:14:59.359, 90 %, 62 %, 84
2025/03/31 21:15:04.359, 87 %, 60 %, 85
2025/03/31 21:15:09.360, 96 %, 62 %, 84
2025/03/31 21:15:14.360, 96 %, 63 %, 84
2025/03/31 21:15:19.361, 100 %, 67 %, 84
2025/03/31 21:15:24.361, 96 %, 62 %, 84
2025/03/31 21:15:29.362, 95 %, 63 %, 84
2025/03/31 21:15:34.362, 87 %, 52 %, 84
2025/03/31 21:15:39.363, 100 %, 60 %, 84
2025/03/31 21:15:44.363, 100 %, 60 %, 84
2025/03/31 21:15:49.364, 100 %, 63 %, 84
2025/03/31 21:15:54.364, 100 %, 64 %, 84
2025/03/31 21:15:59.365, 100 %, 64 %, 84
2025/03/31 21:16:04.365, 91 %, 62 %, 84
2025/03/31 21:16:09.366, 96 %, 62 %, 84
2025/03/31 21:16:14.366, 100 %, 64 %, 84
2025/03/31 21:16:19.367, 100 %, 67 %, 84
2025/03/31 21:16:24.367, 96 %, 61 %, 85
2025/03/31 21:16:29.368, 95 %, 61 %, 84
2025/03/31 21:16:34.368, 100 %, 65 %, 84
2025/03/31 21:16:39.369, 100 %, 66 %, 85
2025/03/31 21:16:44.369, 100 %, 64 %, 84
2025/03/31 21:16:49.369, 97 %, 57 %, 83
2025/03/31 21:16:54.370, 100 %, 65 %, 84
2025/03/31 21:16:59.371, 100 %, 64 %, 83
2025/03/31 21:17:04.371, 96 %, 63 %, 85
2025/03/31 21:17:09.371, 100 %, 64 %, 84
2025/03/31 21:17:14.372, 100 %, 61 %, 83
2025/03/31 21:17:19.372, 100 %, 64 %, 84
2025/03/31 21:17:24.373, 91 %, 59 %, 84
2025/03/31 21:17:29.373, 96 %, 59 %, 84
2025/03/31 21:17:34.374, 93 %, 57 %, 83
2025/03/31 21:17:39.374, 100 %, 62 %, 84
2025/03/31 21:17:44.375, 90 %, 58 %, 83
2025/03/31 21:17:49.375, 100 %, 60 %, 84
2025/03/31 21:17:54.376, 100 %, 68 %, 83
2025/03/31 21:17:59.376, 100 %, 66 %, 84
2025/03/31 21:18:04.377, 89 %, 61 %, 84
2025/03/31 21:18:09.377, 95 %, 62 %, 84
2025/03/31 21:18:14.378, 96 %, 60 %, 84
2025/03/31 21:18:19.378, 89 %, 57 %, 84
2025/03/31 21:18:24.379, 96 %, 61 %, 83
2025/03/31 21:18:29.379, 100 %, 66 %, 84
2025/03/31 21:18:34.380, 91 %, 61 %, 84
2025/03/31 21:18:39.380, 96 %, 62 %, 84
2025/03/31 21:18:44.381, 96 %, 60 %, 84
2025/03/31 21:18:49.381, 90 %, 57 %, 84
2025/03/31 21:18:54.382, 100 %, 62 %, 84
2025/03/31 21:18:59.382, 96 %, 61 %, 83
2025/03/31 21:19:04.383, 100 %, 62 %, 84
2025/03/31 21:19:09.383, 100 %, 64 %, 84
2025/03/31 21:19:14.384, 100 %, 63 %, 84
2025/03/31 21:19:19.384, 95 %, 58 %, 84
2025/03/31 21:19:24.385, 100 %, 62 %, 83
2025/03/31 21:19:29.385, 100 %, 63 %, 84
2025/03/31 21:19:34.385, 95 %, 60 %, 83
2025/03/31 21:19:39.386, 100 %, 63 %, 84
2025/03/31 21:19:44.386, 100 %, 63 %, 84
2025/03/31 21:19:49.387, 100 %, 65 %, 84
2025/03/31 21:19:54.387, 96 %, 62 %, 84
2025/03/31 21:19:59.388, 100 %, 63 %, 84
2025/03/31 21:20:04.388, 95 %, 64 %, 84
2025/03/31 21:20:09.389, 100 %, 65 %, 84
2025/03/31 21:20:14.389, 100 %, 60 %, 85
2025/03/31 21:20:19.389, 85 %, 54 %, 84
2025/03/31 21:20:24.390, 100 %, 64 %, 84
2025/03/31 21:20:29.390, 100 %, 62 %, 83
2025/03/31 21:20:34.391, 96 %, 58 %, 84
2025/03/31 21:20:39.391, 96 %, 62 %, 83
2025/03/31 21:20:44.392, 100 %, 59 %, 84
2025/03/31 21:20:49.393, 100 %, 64 %, 83
2025/03/31 21:20:54.393, 96 %, 59 %, 83
2025/03/31 21:20:59.394, 96 %, 59 %, 84
2025/03/31 21:21:04.395, 83 %, 53 %, 84
2025/03/31 21:21:09.395, 100 %, 63 %, 83
2025/03/31 21:21:14.396, 100 %, 63 %, 84
2025/03/31 21:21:19.396, 98 %, 64 %, 84
2025/03/31 21:21:24.397, 100 %, 59 %, 84
2025/03/31 21:21:29.397, 100 %, 67 %, 84
2025/03/31 21:21:34.398, 94 %, 60 %, 84
2025/03/31 21:21:39.398, 100 %, 64 %, 83
2025/03/31 21:21:44.399, 96 %, 60 %, 84
2025/03/31 21:21:49.399, 100 %, 61 %, 83
2025/03/31 21:21:54.400, 100 %, 66 %, 83
2025/03/31 21:21:59.400, 100 %, 68 %, 85
2025/03/31 21:22:04.401, 97 %, 65 %, 84
2025/03/31 21:22:09.401, 100 %, 61 %, 83
2025/03/31 21:22:14.402, 100 %, 65 %, 84
2025/03/31 21:22:19.402, 80 %, 51 %, 85
2025/03/31 21:22:24.403, 100 %, 63 %, 84
2025/03/31 21:22:29.403, 96 %, 63 %, 84
2025/03/31 21:22:34.404, 100 %, 64 %, 83
2025/03/31 21:22:39.404, 96 %, 58 %, 84
2025/03/31 21:22:44.404, 100 %, 63 %, 83
2025/03/31 21:22:49.405, 100 %, 65 %, 84
2025/03/31 21:22:54.405, 100 %, 65 %, 84
2025/03/31 21:22:59.406, 100 %, 60 %, 83
2025/03/31 21:23:04.406, 100 %, 63 %, 83
2025/03/31 21:23:09.407, 100 %, 63 %, 82
2025/03/31 21:23:14.408, 100 %, 63 %, 83
2025/03/31 21:23:19.408, 75 %, 48 %, 84
2025/03/31 21:23:24.409, 100 %, 64 %, 84
2025/03/31 21:23:29.409, 96 %, 65 %, 84
2025/03/31 21:23:34.410, 91 %, 58 %, 83
2025/03/31 21:23:39.410, 100 %, 64 %, 84
2025/03/31 21:23:44.411, 91 %, 59 %, 84
2025/03/31 21:23:49.411, 100 %, 67 %, 84
2025/03/31 21:23:54.412, 96 %, 62 %, 84
2025/03/31 21:23:59.412, 96 %, 65 %, 84
2025/03/31 21:24:04.412, 86 %, 59 %, 85
2025/03/31 21:24:09.413, 100 %, 63 %, 84
2025/03/31 21:24:14.414, 100 %, 63 %, 84
2025/03/31 21:24:19.414, 65 %, 42 %, 85
2025/03/31 21:24:24.415, 100 %, 64 %, 84
2025/03/31 21:24:29.415, 96 %, 62 %, 84
2025/03/31 21:24:34.415, 91 %, 61 %, 84
2025/03/31 21:24:39.416, 90 %, 55 %, 84
2025/03/31 21:24:44.416, 96 %, 62 %, 84
2025/03/31 21:24:49.417, 95 %, 64 %, 84
2025/03/31 21:24:54.417, 96 %, 62 %, 84
2025/03/31 21:24:59.418, 89 %, 59 %, 84
2025/03/31 21:25:04.418, 95 %, 61 %, 84
2025/03/31 21:25:09.419, 100 %, 64 %, 84
2025/03/31 21:25:14.419, 100 %, 68 %, 84
2025/03/31 21:25:19.420, 100 %, 64 %, 85
2025/03/31 21:25:24.420, 100 %, 63 %, 84
2025/03/31 21:25:29.421, 96 %, 58 %, 84
2025/03/31 21:25:34.421, 100 %, 66 %, 84
2025/03/31 21:25:39.422, 100 %, 64 %, 83
2025/03/31 21:25:44.422, 96 %, 60 %, 84
2025/03/31 21:25:49.423, 100 %, 64 %, 84
2025/03/31 21:25:54.423, 100 %, 65 %, 85
2025/03/31 21:25:59.424, 96 %, 61 %, 84
2025/03/31 21:26:04.424, 94 %, 58 %, 84
2025/03/31 21:26:09.425, 100 %, 64 %, 84
2025/03/31 21:26:14.425, 100 %, 64 %, 84
2025/03/31 21:26:19.426, 95 %, 60 %, 84
2025/03/31 21:26:24.426, 100 %, 64 %, 84
2025/03/31 21:26:29.427, 100 %, 59 %, 83
2025/03/31 21:26:34.427, 99 %, 60 %, 84
2025/03/31 21:26:39.427, 94 %, 59 %, 84
2025/03/31 21:26:44.428, 96 %, 58 %, 84
2025/03/31 21:26:49.428, 75 %, 50 %, 85
2025/03/31 21:26:54.429, 100 %, 60 %, 83
2025/03/31 21:26:59.430, 100 %, 63 %, 84
2025/03/31 21:27:04.430, 100 %, 60 %, 83
2025/03/31 21:27:09.431, 96 %, 62 %, 83
2025/03/31 21:27:14.431, 100 %, 66 %, 85
2025/03/31 21:27:19.431, 100 %, 64 %, 84
2025/03/31 21:27:24.432, 91 %, 60 %, 84
2025/03/31 21:27:29.432, 100 %, 60 %, 85
2025/03/31 21:27:34.433, 94 %, 62 %, 84
2025/03/31 21:27:39.433, 96 %, 61 %, 84
2025/03/31 21:27:44.434, 100 %, 66 %, 83
2025/03/31 21:27:49.434, 100 %, 65 %, 84
2025/03/31 21:27:54.435, 100 %, 64 %, 84
2025/03/31 21:27:59.435, 100 %, 68 %, 83
2025/03/31 21:28:04.436, 95 %, 62 %, 84
2025/03/31 21:28:09.436, 96 %, 64 %, 84
2025/03/31 21:28:14.437, 96 %, 63 %, 84
2025/03/31 21:28:19.437, 100 %, 62 %, 83
2025/03/31 21:28:24.438, 100 %, 61 %, 84
2025/03/31 21:28:29.438, 96 %, 62 %, 84
2025/03/31 21:28:34.439, 100 %, 62 %, 84
2025/03/31 21:28:39.439, 100 %, 64 %, 84
2025/03/31 21:28:44.440, 100 %, 68 %, 84
2025/03/31 21:28:49.440, 100 %, 68 %, 84
2025/03/31 21:28:54.440, 100 %, 67 %, 85
2025/03/31 21:28:59.441, 96 %, 58 %, 84
2025/03/31 21:29:04.441, 95 %, 60 %, 84
2025/03/31 21:29:09.442, 100 %, 60 %, 84
2025/03/31 21:29:14.442, 90 %, 58 %, 84
2025/03/31 21:29:19.443, 95 %, 61 %, 84
2025/03/31 21:29:24.443, 100 %, 62 %, 83
